imo,name,ship_type,reporting_period,technical_efficiency,port_of_registry,home_port,ice_class,doc_issue_date,doc_expiry_date,verifier_number,verifier_name,verifier_nab,verifier_address,verifier_city,verifier_accreditation_number,verifier_country,monitoring_method_a,monitoring_method_b,monitoring_method_c,monitoring_method_d,annual_monitoring_total_fuel_consumption,annual_monitoring_fuel_consumption_assigned_to_on_laden,annual_monitoring_total_co2_emissions,annual_monitoring_co2_emissions_from_all_voyages_between_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_to_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_which_occured_within_ports_under_a_ms_jurisdiction_at_berth,annual_monitoring_co2_emissions_assigned_to_passenger_transport,annual_monitoring_co2_emissions_assigned_to_freight_transport,annual_monitoring_co2_emissions_assigned_to_on_laden,annual_monitoring_total_time_spent_at_sea,annual_average_fuel_consumption_per_distance,annual_average_fuel_consumption_per_transport_work_mass,annual_average_fuel_consumption_per_transport_work_volume,annual_average_fuel_consumption_per_transport_work_dwt,annual_average_fuel_consumption_per_transport_work_pax,annual_average_fuel_consumption_per_transport_work_freight,annual_average_co2_emissions_per_distance,annual_average_co2_emissions_per_transport_work_mass,annual_average_co2_emissions_per_transport_work_volume,annual_average_co2_emissions_per_transport_work_dwt,annual_average_co2_emissions_per_transport_work_pax,annual_average_co2_emissions_per_transport_work_freight,voluntary_reporting_distance_through_ice,voluntary_reporting_total_time_spent_at_sea,voluntary_reporting_total_time_spent_at_sea_through_ice,voluntary_reporting_average_fuel_consumption_per_distance_on_laden_voyages,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_freight,voluntary_reporting_average_co2_emissions_per_distance_on_laden_voyages,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_freight,voluntary_reporting_additional_comments,voluntary_reporting_average_density_of_the_cargo_transported
9705732,CHEM NEW YORK,Chemical tanker,2022.0,EEDI (7.46 gCO₂/t·nm),MONROVIA,,,10/04/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,2276.19,,7209.09,2002.22,2037.29,1995.43,1174.15,,,,2257.1,78.23,6.2,,,,,247.77,19.63,,,,,,2257.1,,,,,,,,,,,,,,"data amended for the time 19 apr and 30 jun as per time taken. all BDN attached, updated departure report and all BDN uploaded.",
9705744,CHEM ALTAMIRA,Chemical tanker,2022.0,EEDI (7.33 gCO₂/t·nm),Monrovia,,,28/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,1854.0,,5845.2,2662.5,1063.2,1700.0,419.0,,,,2416.0,66.23,4.66,,,,,208.8,14.7,,,,,,2416.0,,,,,,,,,,,,,,,
9705756,CHEM NEW ORLEANS,Chemical tanker,2022.0,EEDI (7.42 gCO₂/t·nm),Monrovia,,,27/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,1962.3,,6165.7,787.5,3230.0,1776.0,372.0,,,,2791.0,58.9,4.26,,,,,185.08,13.39,,,,,,2791.0,,,,,,,,,,,,,,,
9705768,CHEM SINGAPORE,Chemical tanker,2022.0,EEDI (7.43 gCO₂/t·nm),Monrovia,,,27/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,2560.0,,8055.51,452.0,3608.0,3400.0,596.0,,,,3999.0,61.74,4.02,,,,,194.28,12.65,,,,,,3999.0,,,,,,,,,,,,,,,
9705885,ELKA ASTIR,Chemical tanker,2022.0,EIV (6.17 gCO₂/t·nm),Monrovia,,,28/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,1296.3,,4078.32,0.0,2280.63,1581.84,215.85,,,,1214.2,109.07,4.8,,,,,343.15,15.1,,,,,,1214.2,,,,,,,,,,,,,,,
9705902,ELKA DELPHI,Chemical tanker,2022.0,EEDI (5.06 gCO₂/t·nm),Monrovia,,,28/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,316.9,,989.78,0.0,355.99,602.68,31.11,,,,218.0,127.41,3.28,,,,,397.93,10.25,,,,,,218.0,,,,,,,,,,,,,,,
9705914,ELKA ELEFSIS,Chemical tanker,2022.0,EEDI (5.16 gCO₂/t·nm),Monrovia,,,10/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,4197.64,,13195.18,1797.49,5461.68,4776.92,1159.09,,,,3981.56,90.75,4.79,,,,,285.28,15.05,,,,,,3981.56,,,,,,,,,,,,,,,
9706061,BW RAVEN,Oil tanker,2022.0,EEDI (4.35 gCO₂/t·nm),Singapore,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,320.8,,1001.82,0.0,0.0,1001.81,0.0,,,,406.4,68.64,2.18,,,,,214.35,6.81,,,,,,406.4,,,,,,,,,,,,,,,
9706073,HAFNIA PETREL,Oil tanker,2022.0,EEDI (4.35 gCO₂/t·nm),Singapore,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,1576.0,,4948.88,356.83,2441.91,1783.44,366.7,,,,1677.1,82.06,2.5,,,,,257.68,7.84,,,,,,1677.1,,,,,,,,,,,,,,,
9706190,CAPE AKRITAS,Container ship,2022.0,EEDI (8.18 gCO₂/t·nm),Valletta,,,18/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,12671.8,,39681.31,9062.76,11743.04,17165.26,1710.25,,,,3388.7,244.8,3.51,,,,,766.58,10.98,,,,,,3388.7,,,,,,,,,,,,,,,
9706205,CAPE TAINARO,Container ship,2022.0,EEDI (8.24 gCO₂/t·nm),Valletta,,,18/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,11284.78,,35258.53,5672.24,17791.39,10318.09,1476.8,,,,3461.72,252.46,3.2,,,,,788.78,9.99,,,,,,3461.72,,,,,,,,,,,,,,,
9706308,AKADIMOS,Container ship,2022.0,EEDI (8.62 gCO₂/t·nm),,,,13/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,3365.5,,10512.51,815.94,5604.73,3945.33,146.51,,,,862.5,233.57,13.32,,,,,729.58,41.61,,,,,,862.5,,,,,,,,,,,,,,,
9706310,MSC ADONIS,Container ship,2022.0,EEDI (8.66 gCO₂/t·nm),Monrovia,,,26/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,2846.15,,8985.57,0.0,3350.37,5572.68,62.52,,,,1062.0,212.57,4.15,,,,,671.12,13.12,,,,,,1062.0,,,,,,,,,,,,,,,
9706322,ZHE HAI 519,Bulk carrier,2022.0,EIV (5.31 gCO₂/t·nm),NINGBO,,,25/04/2023,30/06/2024,541,CHINA CLASSIFICATION SOCIETY,Denmark National Accreditation Body (DANAK),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,7508,China,Yes,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
9706425,STI NOTTING HILL,Chemical tanker,2022.0,EEDI (4.47 gCO₂/t·nm),Majuro,,IB,19/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2355.29,,7376.43,1216.96,2601.9,2954.63,602.91,,,,2434.78,87.78,3.4,,,,,274.92,10.65,,,,,0.0,2434.78,0.0,,,,,,,,,,,,,,
9706437,STI WESTMINSTER,Chemical tanker,2022.0,EEDI (4.56 gCO₂/t·nm),Majuro,,IB,19/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,691.35,,2159.48,0.0,495.54,1555.38,108.56,,,,697.6,86.53,2.8,,,,,270.28,8.75,,,,,0.0,697.6,0.0,,,,,,,,,,,,,,
9706463,STI HAMMERSMITH,Oil tanker,2022.0,EEDI (5.74 gCO₂/t·nm),Majuro,,IA,11/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,3879.38,,12187.28,1519.48,4337.63,5099.19,1230.95,,,,3907.53,88.53,6.04,,,,,278.12,18.98,,,,,0.0,3907.53,0.0,,,,,,,,,,,,,,
9706475,STI ROTHERHITHE,Chemical tanker,2022.0,EEDI (5.64 gCO₂/t·nm),Majuro,,IA,19/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,4196.67,,13124.49,1919.6,4714.93,5510.56,979.4,,,,4754.13,83.29,5.72,,,,,260.46,17.9,,,,,0.0,4754.13,0.0,,,,,,,,,,,,,,
9706487,CLERMONT,Gas carrier,2022.0,EEDI (5.92 gCO₂/t·nm),NASSAU,NASSAU,,29/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,Yes,,,9436.95,4393.27,29389.12,155.92,13690.44,13525.39,2017.36,,,13681.32,4617.05,136.96,5.89,,,,,426.52,18.33,,,,,,4617.05,,127.87,2.74,,,,,398.2,8.53,,,,,,
9706504,CHEYENNE,Gas carrier,2022.0,EEDI (5.94 gCO₂/t·nm),NASSAU,NASSAU,,29/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,Yes,,,4489.24,2677.09,13980.17,500.52,5281.22,7836.43,362.0,,,8336.95,2601.4,120.68,4.32,,,,,375.8,13.45,,,,,,2601.4,,121.18,2.57,,,,,377.36,8.02,,,,,,
9706516,COPERNICUS,Gas carrier,2022.0,EEDI (5.72 gCO₂/t·nm),NASSAU,NASSAU,,29/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,Yes,,,1625.4,800.2,5061.59,0.0,4721.86,187.77,151.96,,,2491.82,823.05,125.93,182.83,,,,,392.15,569.35,,,,,,823.05,,120.33,90.01,,,,,374.71,280.29,,,,,,
9706542,AXIOS,Bulk carrier,2022.0,EEDI (3.49 gCO₂/t·nm),Majuro,,,06/04/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,986.97,,3117.69,564.35,221.71,2251.29,80.34,,,,961.87,104.46,1.74,,,,,329.98,5.48,,,,,,961.87,,,,,,,,,,,,,,,
9706554,JAG AKSHAY,Bulk carrier,2022.0,EEDI (3.56 gCO₂/t·nm),Mumbai,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,2241.98,,7008.21,0.0,2258.13,4428.34,321.75,,,,2379.8,83.08,2.2,,,,,259.69,6.87,,,,,,2379.8,,,,,,,,,,,,,,,
9706566,JAG AALOK,Bulk carrier,2022.0,EEDI (3.57 gCO₂/t·nm),Mumbai,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,1152.42,,3630.29,0.0,993.12,2535.53,101.63,,,,1308.0,76.09,2.1,,,,,239.7,6.63,,,,,,1308.0,,,,,,,,,,,,,,,
9706592,ROSA DEI VENTI,Ro-ro ship,2022.0,EEDI (12.39 gCO₂/t·nm),VENEZIA,,IC,27/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,9329.31,,29132.74,25894.62,0.0,0.0,3238.15,,,,5557.9,110.26,29.65,,,,,344.32,92.6,,,,,0.0,5557.9,0.0,,,,,,,,,,,,,,
9706736,ONE MILLAU,Container ship,2022.0,EEDI (8.58 gCO₂/t·nm),PANAMA,,,16/02/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,Yes,Yes,,3820.2,,12059.7,2035.23,4395.3,4574.8,1054.36,,,,1349.4,254.78,3.14,,,,,804.3,9.91,,,,,,1349.4,,,,,,,,,,,,,,,
9706748,ONE MANCHESTER,Container ship,2022.0,EEDI (8.64 gCO₂/t·nm),SINGAPORE,,,30/04/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,3683.5,,11631.15,1776.53,3901.57,4037.89,1915.17,,,,752.3,297.58,3.35,,,,,939.66,10.58,,,,,,752.3,,,,,,,,,,,,,,,
9706774,IOANNIS K,Bulk carrier,2022.0,EEDI (3.59 gCO₂/t·nm),Monrovia,,,06/04/2023,30/06/2024,541,CHINA CLASSIFICATION SOCIETY,Denmark National Accreditation Body (DANAK),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,7508,China,Yes,,,,865.16,,2703.73,0.0,565.0,2047.0,91.0,,,,747.0,106.29,3.12,,,,,332.15,9.75,,,,,,747.0,,,,,,,,,,,,,,,
9706786,AGIA SOFIA,Bulk carrier,2022.0,EEDI (3.58 gCO₂/t·nm),Monrovia,,,24/04/2023,30/06/2024,541,CHINA CLASSIFICATION SOCIETY,Denmark National Accreditation Body (DANAK),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,7508,China,Yes,,,,1857.91,,5821.25,0.0,1839.0,3847.0,135.0,,,,1808.0,96.31,2.4,,,,,301.78,7.53,,,,,,1808.0,,,,,,,,,,,,,,,
9706841,STI BROOKLYN,Chemical tanker,2022.0,EEDI (4.26 gCO₂/t·nm),Majuro,,,24/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,665.34,,2079.29,0.0,1078.08,962.71,38.5,,,,672.0,85.45,5.01,,,,,267.05,15.67,,,,,,672.0,,,,,,,,,,,,,,,
9706889,CMA CGM VASCO DE GAMA,Container ship,2022.0,EEDI (8.78 gCO₂/t·nm),valletta,,,26/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,13347.65,12374.46,41793.23,2705.28,15565.27,22340.24,1182.44,,,38731.64,2882.52,359.17,3.14,,,,,1124.59,9.83,,,,,,2882.52,,344.34,2.91,,,,,1077.76,9.11,,,,,,
9706891,CMA CGM BENJAMIN FRANKLIN,Container ship,2022.0,EEDI (8.62 gCO₂/t·nm),valletta,,,14/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,8250.58,7746.18,25866.82,7823.86,5774.12,10656.25,1612.61,,,24254.22,1892.42,327.98,3.49,,,,,1028.26,10.96,,,,,,1892.42,,307.93,3.28,,,,,964.15,10.27,,,,,,
9706906,CMA CGM ZHENG HE,Container ship,2022.0,EEDI (8.74 gCO₂/t·nm),Valletta,,,16/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,24209.7,23492.2,75461.64,8739.35,20277.36,44162.21,2282.71,,,73178.92,4533.2,391.28,3.06,,,,,1219.62,9.55,,,,,,4533.2,,379.68,2.97,,,,,1182.73,9.26,,,,,,
9706918,HOEGH TRAPPER,Vehicle carrier,2022.0,EEDI (13.2 gCO₂/t·nm),Oslo,,,25/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,3122.89,,9185.87,1261.12,3039.23,4559.8,325.73,,,,2372.0,89.82,7.47,,,,,264.21,21.97,,,,,,2372.0,,,,,,,,,,,,,,,
9707003,GLOVIS CRYSTAL,Vehicle carrier,2022.0,EEDI (14.9 gCO₂/t·nm),MAJURO,,,28/04/2023,30/06/2024,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",,,Yes,,1468.46,,4598.66,179.86,846.01,3393.65,179.15,,,,772.8,123.41,15.66,,,,,386.47,49.05,,,,,,772.8,,,,,,,,,,,,,,,
9707015,GLOVIS CAPTAIN,Vehicle carrier,2022.0,EEDI (15.2 gCO₂/t·nm),MAJURO,,,28/04/2023,30/06/2024,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",,,Yes,,1572.72,,4917.86,160.72,3432.22,1142.19,182.74,,,,975.6,117.4,15.76,,,,,367.11,49.27,,,,,,975.6,,,,,,,,,,,,,,,
9707027,GLOVIS COSMOS,Vehicle carrier,2022.0,EEDI (15.05 gCO₂/t·nm),MAJURO,,,28/04/2023,30/06/2024,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",,,Yes,,2596.49,,8122.78,525.79,4186.89,3116.3,293.8,,,,1449.5,112.35,15.22,,,,,351.47,47.62,,,,,,1449.5,,,,,,,,,,,,,,,
9707261,STI MANHATTAN,Chemical tanker,2022.0,EEDI (4.28 gCO₂/t·nm),Majuro,,,04/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,2667.93,,8353.18,29.17,2666.96,4607.08,1049.97,,,,2826.35,85.79,3.82,,,,,268.59,11.97,,,,,,2826.35,,,,,,,,,,,,,,,
9707273,STI QUEENS,Oil tanker,2022.0,EEDI (4.25 gCO₂/t·nm),Majuro,,,19/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,606.72,,1897.86,0.0,683.96,1078.25,135.66,,,,659.4,93.64,3.88,,,,,292.91,12.13,,,,,,659.4,,,,,,,,,,,,,,,
9707390,ARDMORE DEFENDER,Chemical tanker,2022.0,EEDI (5.04 gCO₂/t·nm),Majuro,,,28/02/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,1766.77,,5544.86,1772.63,1799.92,1512.46,459.86,,,,2250.0,76.82,3.55,,,,,241.08,11.14,,,,,,2250.0,,,,,,,,,,,,,,,
9707417,JIN HENG,Bulk carrier,2022.0,EEDI (3.9 gCO₂/t·nm),Hong Kong,Hong Kong,,22/05/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,Yes,Yes,,163.32,,513.5,0.0,215.17,211.09,87.24,,,,117.8,111.03,4.56,,,,,349.08,14.34,,,,,,117.8,,,,,,,,,,,,,,,
9707508,GASLOG GENEVA,LNG carrier,2022.0,EIV (6.63 gCO₂/t·nm),Hamilton,,,13/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,2818.33,2818.33,7775.0,0.0,0.0,7775.0,0.0,,,7775.0,614.0,332.33,,2.08,,,,916.81,,5.74,,,,,614.0,,332.33,,2.08,,,,916.81,,5.74,,,,,
9707510,GASLOG GIBRALTAR,LNG carrier,2022.0,EIV (6.63 gCO₂/t·nm),Hamilton,,,13/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,1985.5,1053.7,5483.65,0.0,2450.13,2905.47,128.05,,,2905.47,907.4,186.54,,2.27,,,,515.19,,6.26,,,,,907.4,,200.17,,1.2,,,,551.95,,3.32,,,,,
9707625,KELLETT ISLAND,Bulk carrier,2022.0,EEDI (4.17 gCO₂/t·nm),Hong Kong,Hong Kong,,10/03/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,351.0,,1096.13,0.0,124.6,944.83,26.64,,,,296.3,101.07,2.1,,,,,315.61,6.55,,,,,,296.3,,,,,,,,,,,,,,,
9707637,TRIDENT STAR,Bulk carrier,2022.0,EIV (4.13 gCO₂/t·nm),Hong Kong,Hong Kong,,10/03/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,575.7,,1816.87,0.0,103.78,1646.25,67.14,,,,450.7,108.31,2.66,,,,,341.81,8.41,,,,,,450.7,,,,,,,,,,,,,,,
9707649,ERNEST VINBERG,Bulk carrier,2022.0,EIV (3.98 gCO₂/t·nm),MONROVIA,MONROVIA,IC,15/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,2109.17,1891.64,6602.58,458.14,3639.41,2267.88,237.15,,,5907.29,1727.52,108.33,2.51,,,,,339.13,7.87,,,,,,1727.52,,107.54,2.25,,,,,335.83,7.04,,,,,,
9707651,VALENTIN BUTUZOV,Bulk carrier,2022.0,EEDI (4.06 gCO₂/t·nm),MONROVIA,MONROVIA,,22/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,846.29,537.14,2652.85,0.0,926.04,1672.75,54.06,,,1672.75,667.55,106.98,3.31,,,,,335.36,10.38,,,,,,667.55,,113.84,2.1,,,,,354.51,6.55,,,,,,
9707699,GENCO ENTERPRISE,Bulk carrier,2022.0,EEDI (3.87 gCO₂/t·nm),Majuro,,,20/05/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,1650.49,1402.54,5227.04,509.04,2140.07,2295.42,282.49,,,4435.5,1390.3,90.29,2.54,,,,,285.96,8.05,,,,,,1390.3,,83.51,2.16,,,,,264.1,6.83,,,,,,
9707704,XI HU,Bulk carrier,2022.0,EEDI (3.81 gCO₂/t·nm),MAJURO,,,30/04/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,3907.93,,12355.59,1215.95,5370.82,4758.28,1010.54,,,,1696.7,162.65,4.06,,,,,514.24,12.82,,,,,,1696.7,,,,,,,,,,,,,,,
9707742,CIELO DI ANGRA,Bulk carrier,2022.0,EEDI (4.77 gCO₂/t·nm),LUXEMBOURG,,,26/05/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,Yes,,,2091.0,,6544.3,405.37,2566.07,3240.92,334.93,,,,2608.0,72.71,2.68,,,,,227.57,8.39,,,,,,2608.0,,,,,,,,,,,,,,,
9707754,CIELO DI TAMPA,Bulk carrier,2022.0,EEDI (4.73 gCO₂/t·nm),MONROVIA,,,05/06/2023,30/06/2024,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,,Yes,,,1751.9,,5493.1,304.19,1452.52,3496.56,239.71,,,,2201.0,69.11,2.52,,,,,216.7,7.91,,,,,,2201.0,,,,,,,,,,,,,,,
9707845,ARDMORE CHEROKEE,Chemical tanker,2022.0,EEDI (6.84 gCO₂/t·nm),Majuro,,,28/02/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,1462.25,,4615.01,1687.32,1243.93,988.1,695.66,,,,1938.7,66.63,3.54,,,,,210.3,11.18,,,,,,1938.7,,,,,,,,,,,,,,,
